transaction_id;status;recommendation;reason;timestamp
21321642;success;deny;high_value_rapid_tx;2025-10-20T12:53:35.663388
21321643;success;approve;looks_ok;2025-10-20T12:53:35.912947
21321644;success;deny;high_value_rapid_tx;2025-10-20T12:53:36.165888
21321645;success;approve;looks_ok;2025-10-20T12:53:36.404778
21321646;success;deny;high_value_rapid_tx;2025-10-20T12:53:36.639857
21321647;success;approve;looks_ok;2025-10-20T12:53:36.881770
21321648;success;approve;looks_ok;2025-10-20T12:53:37.119773
21321649;success;deny;high_value_rapid_tx;2025-10-20T12:53:37.361117
21321650;success;approve;looks_ok;2025-10-20T12:53:37.601879
21321651;success;approve;looks_ok;2025-10-20T12:53:37.846428
21321652;success;approve;looks_ok;2025-10-20T12:53:38.091669
21321653;success;approve;looks_ok;2025-10-20T12:53:38.334916
21321654;success;deny;previous_chargeback;2025-10-20T12:53:38.573870
21321655;success;approve;looks_ok;2025-10-20T12:53:38.820623
21321656;success;deny;previous_chargeback;2025-10-20T12:53:39.074936
21321657;success;deny;previous_chargeback;2025-10-20T12:53:39.324321
21321658;success;deny;previous_chargeback;2025-10-20T12:53:39.560151
21321659;success;approve;looks_ok;2025-10-20T12:53:39.803920
21321660;success;deny;previous_chargeback;2025-10-20T12:53:40.045975
21321661;success;approve;looks_ok;2025-10-20T12:53:40.281252
21321662;success;approve;looks_ok;2025-10-20T12:53:40.513976
21321663;success;approve;looks_ok;2025-10-20T12:53:40.755140
21321664;success;deny;high_value_rapid_tx;2025-10-20T12:53:41.009073
21321665;success;approve;looks_ok;2025-10-20T12:53:41.258718
21321666;success;deny;previous_chargeback;2025-10-20T12:53:41.501324
21321667;success;approve;looks_ok;2025-10-20T12:53:41.737351
21321668;success;approve;looks_ok;2025-10-20T12:53:41.978533
21321669;success;approve;looks_ok;2025-10-20T12:53:42.226309
21321670;success;deny;previous_chargeback;2025-10-20T12:53:42.464415
21321671;success;deny;high_value_rapid_tx;2025-10-20T12:53:42.713081
21321672;success;approve;looks_ok;2025-10-20T12:53:42.950184
21321673;success;approve;looks_ok;2025-10-20T12:53:43.190472
21321674;success;deny;previous_chargeback;2025-10-20T12:53:43.426757
21321675;success;deny;previous_chargeback;2025-10-20T12:53:43.670388
21321676;success;deny;previous_chargeback;2025-10-20T12:53:43.917986
21321677;success;approve;looks_ok;2025-10-20T12:53:44.151922
21321678;success;deny;high_value_rapid_tx;2025-10-20T12:53:44.405172
21321679;success;approve;looks_ok;2025-10-20T12:53:44.661107
21321680;success;approve;looks_ok;2025-10-20T12:53:44.908323
21321681;success;approve;looks_ok;2025-10-20T12:53:45.140872
21321682;success;deny;high_value_rapid_tx;2025-10-20T12:53:45.392039
21321683;success;approve;looks_ok;2025-10-20T12:53:45.625870
21321684;success;approve;looks_ok;2025-10-20T12:53:45.859877
21321685;success;approve;looks_ok;2025-10-20T12:53:46.093492
21321686;success;approve;looks_ok;2025-10-20T12:53:46.336658
21321687;success;deny;previous_chargeback;2025-10-20T12:53:46.590782
21321688;success;approve;looks_ok;2025-10-20T12:53:46.835244
21321689;success;approve;looks_ok;2025-10-20T12:53:47.067226
21321690;success;approve;looks_ok;2025-10-20T12:53:47.308879
21321691;success;deny;previous_chargeback;2025-10-20T12:53:47.557558
21321692;success;approve;looks_ok;2025-10-20T12:53:47.796119
21321693;success;approve;looks_ok;2025-10-20T12:53:48.029045
21321694;success;approve;looks_ok;2025-10-20T12:53:48.286414
21321695;success;approve;looks_ok;2025-10-20T12:53:48.530085
21321696;success;deny;high_value_rapid_tx;2025-10-20T12:53:48.786137
21321697;success;deny;high_value_rapid_tx;2025-10-20T12:53:49.022595
21321698;success;approve;looks_ok;2025-10-20T12:53:49.267568
21321699;success;approve;looks_ok;2025-10-20T12:53:49.509818
21321700;success;approve;looks_ok;2025-10-20T12:53:49.747891
21321701;success;approve;looks_ok;2025-10-20T12:53:49.981437
21321702;success;approve;looks_ok;2025-10-20T12:53:50.229370
21321703;success;approve;looks_ok;2025-10-20T12:53:50.472984
21321704;success;approve;looks_ok;2025-10-20T12:53:50.732534
21321705;success;approve;looks_ok;2025-10-20T12:53:50.974181
21321706;success;deny;high_value_rapid_tx;2025-10-20T12:53:51.223057
21321707;success;approve;looks_ok;2025-10-20T12:53:51.463224
21321708;success;approve;looks_ok;2025-10-20T12:53:51.703480
21321709;success;deny;previous_chargeback;2025-10-20T12:53:51.957586
21321710;success;approve;looks_ok;2025-10-20T12:53:52.201982
21321711;success;deny;high_value_rapid_tx;2025-10-20T12:53:52.453196
21321712;success;deny;previous_chargeback;2025-10-20T12:53:52.691843
21321713;success;deny;previous_chargeback;2025-10-20T12:53:52.945824
21321714;success;approve;looks_ok;2025-10-20T12:53:53.203418
21321715;success;deny;high_value_rapid_tx;2025-10-20T12:53:53.458669
21321716;success;approve;looks_ok;2025-10-20T12:53:53.708306
21321717;success;deny;high_value_rapid_tx;2025-10-20T12:53:53.962853
21321718;success;deny;previous_chargeback;2025-10-20T12:53:54.204611
21321719;success;approve;looks_ok;2025-10-20T12:53:54.463375
21321720;success;approve;looks_ok;2025-10-20T12:53:54.714437
21321721;success;deny;previous_chargeback;2025-10-20T12:53:54.975357
21321722;success;approve;looks_ok;2025-10-20T12:53:55.212110
21321723;success;deny;high_value_rapid_tx;2025-10-20T12:53:55.447816
21321724;success;approve;looks_ok;2025-10-20T12:53:55.698256
21321725;success;approve;looks_ok;2025-10-20T12:53:55.957555
21321726;success;approve;looks_ok;2025-10-20T12:53:56.214278
21321727;success;approve;looks_ok;2025-10-20T12:53:56.456037
21321728;success;approve;looks_ok;2025-10-20T12:53:56.710339
21321729;success;approve;looks_ok;2025-10-20T12:53:56.945085
21321730;success;approve;looks_ok;2025-10-20T12:53:57.190960
21321731;success;deny;high_value_rapid_tx;2025-10-20T12:53:57.432339
21321732;success;approve;looks_ok;2025-10-20T12:53:57.668210
21321733;success;deny;previous_chargeback;2025-10-20T12:53:57.930069
21321734;success;approve;looks_ok;2025-10-20T12:53:58.172455
21321735;success;approve;looks_ok;2025-10-20T12:53:58.412263
21321736;success;approve;looks_ok;2025-10-20T12:53:58.665674
21321737;success;approve;looks_ok;2025-10-20T12:53:58.914108
21321738;success;approve;looks_ok;2025-10-20T12:53:59.150390
21321739;success;approve;looks_ok;2025-10-20T12:53:59.402034
21321740;success;approve;looks_ok;2025-10-20T12:53:59.655508
21321741;success;approve;looks_ok;2025-10-20T12:53:59.907242
21321742;success;approve;looks_ok;2025-10-20T12:54:00.152774
21321743;success;approve;looks_ok;2025-10-20T12:54:00.404225
21321744;success;approve;looks_ok;2025-10-20T12:54:00.641360
21321745;success;approve;looks_ok;2025-10-20T12:54:00.889631
21321746;success;approve;looks_ok;2025-10-20T12:54:01.142300
21321747;success;approve;looks_ok;2025-10-20T12:54:01.386656
21321748;success;approve;looks_ok;2025-10-20T12:54:01.646324
21321749;success;approve;looks_ok;2025-10-20T12:54:01.881391
21321750;success;deny;high_value_rapid_tx;2025-10-20T12:54:02.121278
21321751;success;approve;looks_ok;2025-10-20T12:54:02.371413
21321752;success;approve;looks_ok;2025-10-20T12:54:02.615119
21321753;success;approve;looks_ok;2025-10-20T12:54:02.878772
21321754;success;approve;looks_ok;2025-10-20T12:54:03.125540
21321755;success;approve;looks_ok;2025-10-20T12:54:03.364995
21321756;success;approve;looks_ok;2025-10-20T12:54:03.614503
21321757;success;deny;previous_chargeback;2025-10-20T12:54:03.868954
21321758;success;approve;looks_ok;2025-10-20T12:54:04.116442
21321759;success;approve;looks_ok;2025-10-20T12:54:04.356538
21321760;success;approve;looks_ok;2025-10-20T12:54:04.595353
21321761;success;approve;looks_ok;2025-10-20T12:54:04.835626
21321762;success;approve;looks_ok;2025-10-20T12:54:05.079748
21321763;success;approve;looks_ok;2025-10-20T12:54:05.326264
21321764;success;approve;looks_ok;2025-10-20T12:54:05.561563
21321765;success;approve;looks_ok;2025-10-20T12:54:05.799658
21321766;success;deny;high_value_rapid_tx;2025-10-20T12:54:06.045800
21321767;success;approve;looks_ok;2025-10-20T12:54:06.291407
21321768;success;approve;looks_ok;2025-10-20T12:54:06.535989
21321769;success;approve;looks_ok;2025-10-20T12:54:06.786592
21321770;success;approve;looks_ok;2025-10-20T12:54:07.036099
21321771;success;approve;looks_ok;2025-10-20T12:54:07.276284
21321772;success;approve;looks_ok;2025-10-20T12:54:07.509736
21321773;success;approve;looks_ok;2025-10-20T12:54:07.751586
21321774;success;approve;looks_ok;2025-10-20T12:54:08.005083
21321775;success;deny;previous_chargeback;2025-10-20T12:54:08.242863
21321776;success;approve;looks_ok;2025-10-20T12:54:08.490172
21321777;success;approve;looks_ok;2025-10-20T12:54:08.743954
21321778;success;approve;looks_ok;2025-10-20T12:54:08.981997
21321779;success;deny;high_value_rapid_tx;2025-10-20T12:54:09.237861
21321780;success;approve;looks_ok;2025-10-20T12:54:09.496163
21321781;success;deny;previous_chargeback;2025-10-20T12:54:09.751212
21321782;success;approve;looks_ok;2025-10-20T12:54:09.990860
21321783;success;approve;looks_ok;2025-10-20T12:54:10.243899
21321784;success;deny;high_value_rapid_tx;2025-10-20T12:54:10.498268
21321785;success;approve;looks_ok;2025-10-20T12:54:10.758062
21321786;success;approve;looks_ok;2025-10-20T12:54:10.995954
21321787;success;approve;looks_ok;2025-10-20T12:54:11.249076
21321788;success;approve;looks_ok;2025-10-20T12:54:11.492575
21321789;success;approve;looks_ok;2025-10-20T12:54:11.739451
21321790;success;deny;high_value_rapid_tx;2025-10-20T12:54:11.984589
21321791;success;approve;looks_ok;2025-10-20T12:54:12.221609
21321792;success;approve;looks_ok;2025-10-20T12:54:12.466881
21321793;success;approve;looks_ok;2025-10-20T12:54:12.718738
21321794;success;approve;looks_ok;2025-10-20T12:54:12.976461
21321795;success;approve;looks_ok;2025-10-20T12:54:13.214243
21321796;success;deny;previous_chargeback;2025-10-20T12:54:13.454498
21321797;success;approve;looks_ok;2025-10-20T12:54:13.695189
21321798;success;deny;high_value_rapid_tx;2025-10-20T12:54:13.938482
21321799;success;approve;looks_ok;2025-10-20T12:54:14.183378
21321800;success;deny;high_value_rapid_tx;2025-10-20T12:54:14.426640
21321801;success;approve;looks_ok;2025-10-20T12:54:14.681368
21321802;success;approve;looks_ok;2025-10-20T12:54:14.936773
21321803;success;approve;looks_ok;2025-10-20T12:54:15.186601
21321804;success;approve;looks_ok;2025-10-20T12:54:15.433581
21321805;success;deny;high_value_rapid_tx;2025-10-20T12:54:15.682067
21321806;success;approve;looks_ok;2025-10-20T12:54:15.937392
21321807;success;deny;high_value_rapid_tx;2025-10-20T12:54:16.189574
21321808;success;approve;looks_ok;2025-10-20T12:54:16.445480
21321809;success;approve;looks_ok;2025-10-20T12:54:16.687470
21321810;success;approve;looks_ok;2025-10-20T12:54:16.936994
21321811;success;approve;looks_ok;2025-10-20T12:54:17.195029
21321812;success;deny;high_value_rapid_tx;2025-10-20T12:54:17.458625
21321813;success;approve;looks_ok;2025-10-20T12:54:17.698424
21321814;success;approve;looks_ok;2025-10-20T12:54:17.942156
21321815;success;approve;looks_ok;2025-10-20T12:54:18.198527
21321816;success;approve;looks_ok;2025-10-20T12:54:18.442209
21321817;success;approve;looks_ok;2025-10-20T12:54:18.688450
21321818;success;approve;looks_ok;2025-10-20T12:54:18.929811
21321819;success;deny;high_value_rapid_tx;2025-10-20T12:54:19.181415
21321820;success;approve;looks_ok;2025-10-20T12:54:19.433345
21321821;success;deny;previous_chargeback;2025-10-20T12:54:19.680020
21321822;success;deny;previous_chargeback;2025-10-20T12:54:19.927798
21321823;success;approve;looks_ok;2025-10-20T12:54:20.166387
21321824;success;deny;previous_chargeback;2025-10-20T12:54:20.425592
21321825;success;approve;looks_ok;2025-10-20T12:54:20.677510
21321826;success;approve;looks_ok;2025-10-20T12:54:20.921859
21321827;success;approve;looks_ok;2025-10-20T12:54:21.164194
21321828;success;approve;looks_ok;2025-10-20T12:54:21.401988
21321829;success;deny;previous_chargeback;2025-10-20T12:54:21.643504
21321830;success;approve;looks_ok;2025-10-20T12:54:21.892871
21321831;success;approve;looks_ok;2025-10-20T12:54:22.138791
21321832;success;approve;looks_ok;2025-10-20T12:54:22.383073
21321833;success;deny;high_value_rapid_tx;2025-10-20T12:54:22.623787
21321834;success;deny;previous_chargeback;2025-10-20T12:54:22.882745
21321835;success;deny;high_value_rapid_tx;2025-10-20T12:54:23.123736
21321836;success;approve;looks_ok;2025-10-20T12:54:23.361083
21321837;success;approve;looks_ok;2025-10-20T12:54:23.597451
21321838;success;approve;looks_ok;2025-10-20T12:54:23.844216
21321839;success;deny;previous_chargeback;2025-10-20T12:54:24.091851
21321840;success;approve;looks_ok;2025-10-20T12:54:24.339238
21321841;success;approve;looks_ok;2025-10-20T12:54:24.589873
21321842;success;approve;looks_ok;2025-10-20T12:54:24.829298
21321843;success;approve;looks_ok;2025-10-20T12:54:25.084794
21321844;success;approve;looks_ok;2025-10-20T12:54:25.338619
21321845;success;deny;previous_chargeback;2025-10-20T12:54:25.579844
21321846;success;approve;looks_ok;2025-10-20T12:54:25.837427
21321847;success;deny;previous_chargeback;2025-10-20T12:54:26.081662
21321848;success;deny;high_value_rapid_tx;2025-10-20T12:54:26.329114
21321849;success;approve;looks_ok;2025-10-20T12:54:26.590481
21321850;success;deny;high_value_rapid_tx;2025-10-20T12:54:26.839996
21321851;success;approve;looks_ok;2025-10-20T12:54:27.092294
21321852;success;approve;looks_ok;2025-10-20T12:54:27.328926
21321853;success;deny;high_value_rapid_tx;2025-10-20T12:54:27.589450
21321854;success;approve;looks_ok;2025-10-20T12:54:27.831241
21321855;success;approve;looks_ok;2025-10-20T12:54:28.083603
21321856;success;approve;looks_ok;2025-10-20T12:54:28.325462
21321857;success;deny;high_value_rapid_tx;2025-10-20T12:54:28.588691
21321858;success;approve;looks_ok;2025-10-20T12:54:28.843266
21321859;success;deny;high_value_rapid_tx;2025-10-20T12:54:29.095263
21321860;success;approve;looks_ok;2025-10-20T12:54:29.337385
21321861;success;approve;looks_ok;2025-10-20T12:54:29.585207
21321862;success;approve;looks_ok;2025-10-20T12:54:29.832330
21321863;success;approve;looks_ok;2025-10-20T12:54:30.092030
21321864;success;approve;looks_ok;2025-10-20T12:54:30.338754
21321865;success;deny;previous_chargeback;2025-10-20T12:54:30.591887
21321866;success;approve;looks_ok;2025-10-20T12:54:30.834114
21321867;success;approve;looks_ok;2025-10-20T12:54:31.069963
21321868;success;approve;looks_ok;2025-10-20T12:54:31.303967
21321869;success;approve;looks_ok;2025-10-20T12:54:31.552005
21321870;success;approve;looks_ok;2025-10-20T12:54:31.791565
21321871;success;approve;looks_ok;2025-10-20T12:54:32.033300
21321872;success;approve;looks_ok;2025-10-20T12:54:32.278789
21321873;success;approve;looks_ok;2025-10-20T12:54:32.525567
21321874;success;deny;previous_chargeback;2025-10-20T12:54:32.769995
21321875;success;approve;looks_ok;2025-10-20T12:54:33.016517
21321876;success;approve;looks_ok;2025-10-20T12:54:33.267966
21321877;success;approve;looks_ok;2025-10-20T12:54:33.525292
21321878;success;approve;looks_ok;2025-10-20T12:54:33.775078
21321879;success;approve;looks_ok;2025-10-20T12:54:34.014543
21321880;success;approve;looks_ok;2025-10-20T12:54:34.265171
21321881;success;deny;previous_chargeback;2025-10-20T12:54:34.511281
21321882;success;approve;looks_ok;2025-10-20T12:54:34.746772
21321883;success;approve;looks_ok;2025-10-20T12:54:34.986249
21321884;success;approve;looks_ok;2025-10-20T12:54:35.223137
21321885;success;approve;looks_ok;2025-10-20T12:54:35.465041
21321886;success;approve;looks_ok;2025-10-20T12:54:35.709489
21321887;success;approve;looks_ok;2025-10-20T12:54:35.959277
21321888;success;approve;looks_ok;2025-10-20T12:54:36.203206
21321889;success;deny;previous_chargeback;2025-10-20T12:54:36.441038
21321890;success;approve;looks_ok;2025-10-20T12:54:36.680129
21321891;success;deny;high_value_rapid_tx;2025-10-20T12:54:36.923193
21321892;success;approve;looks_ok;2025-10-20T12:54:37.184667
21321893;success;approve;looks_ok;2025-10-20T12:54:37.420850
21321894;success;approve;looks_ok;2025-10-20T12:54:37.658153
21321895;success;deny;high_value_rapid_tx;2025-10-20T12:54:37.899582
21321896;success;deny;previous_chargeback;2025-10-20T12:54:38.139705
21321897;success;approve;looks_ok;2025-10-20T12:54:38.397029
21321898;success;deny;high_value_rapid_tx;2025-10-20T12:54:38.642601
21321899;success;approve;looks_ok;2025-10-20T12:54:38.882156
21321900;success;approve;looks_ok;2025-10-20T12:54:39.128723
21321901;success;deny;high_value_rapid_tx;2025-10-20T12:54:39.385566
21321902;success;approve;looks_ok;2025-10-20T12:54:39.628915
21321903;success;approve;looks_ok;2025-10-20T12:54:39.878939
21321904;success;approve;looks_ok;2025-10-20T12:54:40.134891
21321905;success;approve;looks_ok;2025-10-20T12:54:40.378500
21321906;success;approve;looks_ok;2025-10-20T12:54:40.625322
21321907;success;approve;looks_ok;2025-10-20T12:54:40.869449
21321908;success;approve;looks_ok;2025-10-20T12:54:41.107769
21321909;success;deny;high_value_rapid_tx;2025-10-20T12:54:41.366407
21321910;success;approve;looks_ok;2025-10-20T12:54:41.616571
21321911;success;approve;looks_ok;2025-10-20T12:54:41.875221
21321912;success;deny;high_value_rapid_tx;2025-10-20T12:54:42.115626
21321913;success;approve;looks_ok;2025-10-20T12:54:42.351934
21321914;success;approve;looks_ok;2025-10-20T12:54:42.588874
21321915;success;approve;looks_ok;2025-10-20T12:54:42.830338
21321916;success;deny;high_value_rapid_tx;2025-10-20T12:54:43.079122
